id_familia,idade,sexo,escolaridade,renda_familiar,qtd_pessoas_familia,possui_deficiencia,situacao_trabalho,tipo_moradia,acesso_agua,acesso_esgoto,recebe_bolsa_familia,cod_municipio,renda_per_capita,vulnerabilidade_idade,infraestrutura_adequada,escolaridade_baixa,situacao_trabalho_precaria,superlotacao,renda_per_capita_norm,score_vulnerabilidade,nivel_vulnerabilidade
55496.0,34,F,0,0.0,4,1,0,1,1,1,1,3548500,0.0,0,1,1,1,0,-0.5651923734143823,0.46955771202431473,Alta
55608.0,25,F,0,0.0,3,1,0,1,1,1,1,3510609,0.0,0,1,1,1,0,-0.5651923734143823,0.46955771202431473,Alta
55664.0,60,F,0,1377.0,2,1,0,1,1,1,0,3547809,688.5,0,1,1,1,0,1.7021064347369526,-0.21063193042108577,Média
55697.0,26,F,0,33.0,3,1,0,1,1,1,1,3513504,11.0,0,1,1,1,0,-0.5289682820713689,0.4586904846214107,Alta
55732.0,39,F,0,33.0,3,1,1,1,1,1,1,3552502,11.0,0,1,1,1,0,-0.5289682820713689,0.4586904846214107,Alta
55736.0,39,F,0,0.0,2,0,0,1,1,1,0,3548500,0.0,0,1,1,1,0,-0.5651923734143823,0.3695577120243147,Alta
55776.0,33,F,0,300.0,4,1,0,1,1,1,0,3529401,75.0,0,1,1,1,0,-0.31820993243929135,0.39546297973178746,Alta
55802.0,26,F,0,22.0,3,1,1,1,1,1,1,3523107,7.333333333333333,0,1,1,1,0,-0.5410429791857067,0.46231289375571194,Alta
55830.0,30,F,0,42.0,7,1,1,1,1,1,1,3518800,6.0,0,1,1,1,1,-0.5454337781363751,0.5636301334409125,Muito Alta
55908.0,42,M,0,233.0,3,1,0,1,0,0,0,3522208,77.66666666666667,0,0,1,1,0,-0.30942833453795476,0.5428285003613864,Muito Alta
55918.0,66,F,0,937.0,1,1,0,1,1,0,0,3518800,937.0,1,0,1,1,0,2.5204415891677536,-0.10613247675032592,Média
55957.0,34,F,0,400.0,2,1,0,1,1,1,0,3518800,200.0,0,1,1,1,0,0.09342746918586026,0.27197175924424194,Alta
55997.0,51,M,0,60.0,1,1,1,1,0,0,1,3509502,60.0,0,0,1,1,0,-0.36760642063430954,0.5602819261902928,Muito Alta
56042.0,36,F,0,162.0,4,1,1,1,1,1,1,3548708,40.5,0,1,1,1,0,-0.4318218552878332,0.42954655658635,Alta
56043.0,34,F,0,1495.0,1,1,0,1,1,1,0,3552403,1495.0,0,1,1,1,0,4.3579909500224305,-1.007397285006729,Baixa
56086.0,31,F,0,297.0,4,1,1,1,1,1,0,3547809,74.25,0,1,1,1,0,-0.32067975684904226,0.39620392705471263,Alta
56094.0,30,F,0,66.0,3,1,0,1,0,1,1,3518701,22.0,0,0,1,1,0,-0.4927441907283556,0.5978232572185067,Muito Alta
56298.0,37,F,0,500.0,2,1,1,1,1,1,0,3518800,250.0,0,1,1,1,0,0.2580824298359209,0.22257527104922376,Alta
56502.0,28,F,0,0.0,2,1,0,1,1,1,1,3505708,0.0,0,1,1,1,0,-0.5651923734143823,0.46955771202431473,Alta
56581.0,35,F,0,75.0,4,1,0,1,1,1,1,3509502,18.75,0,1,1,1,0,-0.5034467631706095,0.45103402895118283,Alta
56656.0,31,F,0,86.0,4,1,0,1,1,1,1,3516309,21.5,0,1,1,1,0,-0.49439074033485625,0.4483172221004569,Alta
56735.0,41,F,0,66.0,3,1,0,1,1,1,1,3551009,22.0,0,1,1,1,0,-0.4927441907283556,0.4478232572185067,Alta
56763.0,60,F,0,483.0,3,1,1,1,1,1,0,3520509,161.0,0,1,1,1,0,-0.035003400121187044,0.31050102003635616,Alta
56872.0,46,F,0,260.0,3,1,1,1,1,1,0,3501608,86.66666666666667,0,1,1,1,0,-0.27979044162094385,0.38393713248628314,Alta
56908.0,36,F,0,70.0,1,1,0,1,1,1,0,3547809,70.0,0,1,1,1,0,-0.3346754285042974,0.4004026285512893,Alta
56909.0,25,F,0,75.0,4,1,0,1,1,1,1,3512803,18.75,0,1,1,1,0,-0.5034467631706095,0.45103402895118283,Alta
56910.0,73,F,0,1177.0,2,0,0,1,1,1,0,3518800,588.5,1,1,1,1,0,1.3727965134368314,-0.01183895403104937,Média
56990.0,22,F,0,9.0,3,1,1,1,1,1,1,3513801,3.0,0,1,1,1,0,-0.5553130757753787,0.4665939227326136,Alta
57008.0,60,F,0,880.0,1,1,0,1,1,1,0,3548005,880.0,0,1,1,1,0,2.3327349340266847,-0.3998204802080053,Média
57012.0,62,F,0,433.0,3,1,0,1,1,1,0,3534401,144.33333333333334,0,1,1,1,0,-0.08988838700454056,0.3269665161013622,Alta
57105.0,23,F,0,236.0,2,1,1,1,1,1,0,3518800,118.0,0,1,1,1,0,-0.1766066662802392,0.35298199988407175,Alta
57155.0,58,F,0,600.0,1,1,1,1,1,1,0,3547809,600.0,0,1,1,1,0,1.4106671543863454,-0.12320014631590351,Média
57174.0,36,F,0,260.0,3,1,1,1,1,1,0,3534401,86.66666666666667,0,1,1,1,0,-0.27979044162094385,0.38393713248628314,Alta
57195.0,47,M,0,118.0,2,1,1,1,1,0,0,3516309,59.0,0,0,1,1,0,-0.37089951984731073,0.5612698559541932,Muito Alta
57206.0,45,M,0,0.0,1,1,0,1,1,1,0,3547809,0.0,0,1,1,1,0,-0.5651923734143823,0.46955771202431473,Alta
57257.0,87,F,0,1400.0,2,1,0,1,1,1,0,3509502,700.0,1,1,1,1,0,1.7399770756864665,-0.02199312270593981,Média
57283.0,69,M,0,1591.0,1,1,0,1,1,1,0,3515707,1591.0,1,1,1,1,0,4.674128474470547,-0.9022385423411642,Baixa
57289.0,16,F,0,1019.0,2,1,0,1,1,1,0,3510609,509.5,1,1,1,1,0,1.1126416756097355,0.16620749731707934,Alta
57327.0,40,M,0,80.0,1,1,1,1,1,1,1,3537107,80.0,0,1,1,1,0,-0.3017444363742853,0.39052333091228564,Alta
57372.0,49,F,0,80.0,1,1,1,1,1,1,1,3522505,80.0,0,1,1,1,0,-0.3017444363742853,0.39052333091228564,Alta
57400.0,48,F,0,44.0,3,1,1,1,1,1,0,3547809,14.666666666666666,0,1,1,1,0,-0.5168935849570312,0.45506807548710937,Alta
57475.0,25,F,0,62.0,4,1,0,1,1,1,1,3518800,15.5,0,1,1,1,0,-0.5141493356128635,0.4542448006838591,Alta
57520.0,25,F,0,100.0,4,1,0,1,1,1,1,3552502,25.0,0,1,1,1,0,-0.482864893089352,0.44485946792680564,Alta
57581.0,34,F,0,197.0,4,1,0,1,1,1,0,3529401,49.25,0,1,1,1,0,-0.40300723717407255,0.4209021711522217,Alta
57586.0,68,M,0,954.0,1,0,0,3,0,0,0,3548807,954.0,1,0,1,1,0,2.5764242757887743,-0.22292728273663226,Média
57608.0,55,F,0,300.0,1,1,0,1,1,1,1,3505708,300.0,0,1,1,1,0,0.4227373904859815,0.17317878285420557,Alta
57673.0,33,F,0,100.0,2,1,1,1,1,1,1,3523107,50.0,0,1,1,1,0,-0.40053741276432164,0.42016122382929655,Alta
57685.0,38,F,0,250.0,4,1,1,1,1,1,0,3509502,62.5,0,1,1,1,0,-0.3593736726018065,0.40781210178054195,Alta
57748.0,27,M,0,444.0,3,1,0,1,1,1,0,3548708,148.0,0,1,1,1,0,-0.0778136898902028,0.32334410696706084,Alta
57753.0,45,F,0,645.0,4,1,1,1,1,1,0,3509502,161.25,0,1,1,1,0,-0.034180125317936745,0.31025403759538106,Alta
57783.0,25,M,0,66.0,3,1,0,1,1,1,1,3541000,22.0,0,1,1,1,0,-0.4927441907283556,0.4478232572185067,Alta
57804.0,40,F,0,300.0,3,1,1,1,1,1,1,3518800,100.0,0,1,1,1,0,-0.235882452114261,0.37076473563427836,Alta
57925.0,66,M,0,937.0,1,1,0,1,1,1,0,3518800,937.0,1,1,1,1,0,2.5204415891677536,-0.2561324767503259,Média
57932.0,48,F,0,624.0,2,1,1,1,1,1,0,3510609,312.0,0,1,1,1,0,0.46225458104199607,0.16132362568740116,Alta
57948.0,52,F,0,333.0,3,1,1,1,1,1,0,3515004,111.0,0,1,1,1,0,-0.19965836077124768,0.35989750823137434,Alta
57954.0,76,F,0,187.0,5,1,0,1,1,1,0,3548807,37.4,1,1,1,1,0,-0.4420304628481369,0.6326091388544411,Muito Alta
57969.0,29,F,0,33.0,3,1,1,1,1,0,1,3522208,11.0,0,0,1,1,0,-0.5289682820713689,0.6086904846214106,Muito Alta
57980.0,34,F,0,110.0,2,1,1,1,1,0,1,3552502,55.0,0,0,1,1,0,-0.3840719166993156,0.5652215750097948,Muito Alta
57982.0,48,M,0,534.0,3,1,0,1,1,1,0,3530607,178.0,0,1,1,1,0,0.02097928649983357,0.29370621405004993,Alta
58047.0,66,F,0,468.0,2,1,0,1,1,1,0,3548708,234.0,1,1,1,1,0,0.20539284242790148,0.4383821472716296,Alta
58290.0,31,F,0,41.0,3,1,0,1,1,1,1,3547809,13.666666666666666,0,1,1,1,0,-0.5201866841700324,0.45605600525100976,Alta
58339.0,42,F,0,0.0,2,1,0,1,1,1,1,3505708,0.0,0,1,1,1,0,-0.5651923734143823,0.46955771202431473,Alta
58478.0,41,F,0,150.0,2,1,1,1,1,1,1,3516309,75.0,0,1,1,1,0,-0.31820993243929135,0.39546297973178746,Alta
58583.0,34,F,0,104.0,4,1,0,1,1,1,1,3534401,26.0,0,1,1,1,0,-0.47957179387635074,0.44387153816290525,Alta
58603.0,26,F,0,2.0,5,1,0,1,1,1,1,3522109,0.4,0,1,1,1,0,-0.5638751337291817,0.46916254011875447,Alta
58659.0,67,F,0,937.0,2,1,0,1,1,0,0,3522208,468.5,1,0,1,1,0,0.9776246078766858,0.35671261763699424,Alta
58668.0,80,F,0,937.0,1,1,0,1,1,1,0,3522109,937.0,1,1,1,1,0,2.5204415891677536,-0.2561324767503259,Média
58669.0,69,F,0,937.0,1,1,0,1,1,1,0,3551009,937.0,1,1,1,1,0,2.5204415891677536,-0.2561324767503259,Média
58673.0,27,F,0,406.0,4,1,0,1,1,1,0,3518800,101.5,0,1,1,1,0,-0.2309428032947592,0.3692828409884278,Alta
58747.0,50,F,0,463.0,4,1,0,1,1,1,0,3513801,115.75,0,1,1,1,0,-0.18401613950949192,0.3552048418528476,Alta
58832.0,21,F,0,100.0,2,1,0,1,1,1,1,3552809,50.0,0,1,1,1,0,-0.40053741276432164,0.42016122382929655,Alta
58991.0,37,F,0,86.0,4,1,0,1,1,1,1,3523107,21.5,0,1,1,1,0,-0.49439074033485625,0.4483172221004569,Alta
59040.0,57,M,0,370.0,1,0,0,1,1,1,0,3509502,370.0,0,1,1,1,0,0.6532543353960664,0.004023699381180107,Alta
59115.0,29,F,0,12.0,2,1,1,1,1,1,1,3509502,6.0,0,1,1,1,0,-0.5454337781363751,0.46363013344091253,Alta
59218.0,74,M,0,880.0,1,1,0,1,0,0,0,3516309,880.0,1,0,1,1,0,2.3327349340266847,-0.04982048020800536,Média
59241.0,21,F,0,250.0,4,1,0,1,1,0,0,3515004,62.5,0,0,1,1,0,-0.3593736726018065,0.557812101780542,Muito Alta
59362.0,36,F,0,18.0,2,1,1,1,1,1,1,4309209,9.0,0,1,1,1,0,-0.5355544804973714,0.46066634414921137,Alta
59371.0,33,F,0,83.0,6,1,0,1,1,0,1,4318705,13.833333333333334,0,0,1,1,1,-0.5196378343011988,0.7058913502903597,Muito Alta
59390.0,38,M,0,1397.0,1,1,1,1,1,1,0,4313409,1397.0,0,1,1,1,0,4.035267227148312,-0.9105801681444935,Baixa
59534.0,51,F,0,730.0,2,1,0,1,1,1,0,4300604,365.0,0,1,1,1,0,0.6367888393310603,0.10896334820068193,Alta
59572.0,51,F,0,403.0,3,1,1,1,1,1,0,4303103,134.33333333333334,0,1,1,1,0,-0.12281937913455268,0.3368458137403658,Alta
59594.0,65,F,0,880.0,1,1,0,1,0,1,0,4313409,880.0,0,0,1,1,0,2.3327349340266847,-0.24982048020800532,Média
59670.0,69,F,0,577.0,3,1,0,1,1,1,0,4305355,192.33333333333334,1,1,1,1,0,0.06818037521951766,0.4795458874341447,Alta
59858.0,40,F,0,596.0,2,0,0,1,1,1,0,4304606,298.0,0,1,1,1,0,0.4161511920599791,0.07515464238200628,Alta
59932.0,63,F,0,937.0,2,1,0,1,0,1,0,4310108,468.5,0,0,1,1,0,0.9776246078766858,0.1567126176369943,Alta
59964.0,17,M,0,0.0,1,1,0,3,0,0,1,4309209,0.0,1,0,1,1,0,-0.5651923734143823,0.8195577120243146,Muito Alta
59985.0,64,F,0,0.0,1,1,0,1,0,1,1,4313409,0.0,0,0,1,1,0,-0.5651923734143823,0.6195577120243146,Muito Alta
60064.0,36,F,0,525.0,2,1,1,1,1,0,0,4313409,262.5,0,0,1,1,0,0.29924616999843606,0.36022614900046923,Alta
60067.0,23,M,0,125.0,4,1,1,1,1,1,1,4313409,31.25,0,1,1,1,0,-0.4622830230080944,0.43868490690242834,Alta
60073.0,39,F,0,130.0,4,1,1,1,1,1,1,4300604,32.5,0,1,1,1,0,-0.4581666489918429,0.43744999469755286,Alta
60126.0,45,M,0,1000.0,1,1,1,1,1,1,0,4309209,1000.0,0,1,1,1,0,2.7279068395868302,-0.518372051876049,Baixa
60214.0,41,F,0,300.0,5,1,0,1,0,0,0,4323002,60.0,0,0,1,1,0,-0.36760642063430954,0.5602819261902928,Muito Alta
60318.0,52,F,0,200.0,3,1,1,1,1,0,0,4309209,66.66666666666667,0,0,1,1,0,-0.3456524258809681,0.5536957277642904,Muito Alta
60319.0,39,F,0,517.0,2,1,1,1,1,1,0,4303103,258.5,0,1,1,1,0,0.2860737731464312,0.21417786805607067,Alta
60351.0,44,F,0,175.0,8,1,0,1,1,1,0,4304606,21.875,0,1,1,1,1,-0.49315582812998077,0.5479467484389942,Muito Alta
60475.0,16,F,3,1223.0,1,1,1,2,0,0,0,4319901,1223.0,1,0,0,1,0,3.4622679640861005,-0.5386803892258302,Baixa
60477.0,70,F,0,880.0,2,1,0,1,1,0,0,4317608,440.0,1,0,1,1,0,0.8837712803061513,0.3848686159081546,Alta
60538.0,47,F,0,156.0,3,1,0,1,0,0,1,4309050,52.0,0,0,1,1,0,-0.39395121433831926,0.5681853643014958,Muito Alta
60547.0,65,F,0,865.0,2,1,0,1,1,1,0,4320008,432.5,0,1,1,1,0,0.8590730362086422,0.042278089137407354,Alta
60549.0,32,F,0,333.0,3,1,1,1,1,1,0,4304606,111.0,0,1,1,1,0,-0.19965836077124768,0.35989750823137434,Alta
60655.0,53,M,0,150.0,1,0,0,1,1,1,0,4304606,150.0,0,1,1,1,0,-0.07122749146420039,0.22136824743926012,Alta
60677.0,65,F,0,954.0,2,1,0,1,1,1,0,4304606,477.0,0,1,1,1,0,1.0056159511871963,-0.0016847853561588189,Média
60765.0,48,F,0,5.0,2,1,0,1,1,1,0,4309209,2.5,0,1,1,1,0,-0.5569596253818793,0.46708788761456377,Alta
60881.0,34,F,0,50.0,4,1,0,1,1,1,1,4320008,12.5,0,1,1,1,0,-0.5240286332518671,0.45720858997556013,Alta
60914.0,36,F,0,506.0,2,1,1,1,1,1,0,4318705,253.0,0,1,1,1,0,0.2679617274749245,0.21961148175752265,Alta
60952.0,18,F,0,0.0,1,1,0,1,1,1,0,4314050,0.0,0,1,1,1,0,-0.5651923734143823,0.46955771202431473,Alta
60970.0,21,F,0,31.0,2,1,1,1,1,0,1,4316006,15.5,0,0,1,1,0,-0.5141493356128635,0.6042448006838591,Muito Alta
61050.0,46,F,0,0.0,3,1,0,1,1,0,0,4318705,0.0,0,0,1,1,0,-0.5651923734143823,0.6195577120243146,Muito Alta
61078.0,43,F,0,477.0,2,0,0,1,1,1,0,4303103,238.5,0,1,1,1,0,0.22021178888640694,0.13393646333407794,Alta
61096.0,19,F,0,8.0,2,1,1,1,1,1,1,4314050,4.0,0,1,1,1,0,-0.5520199765623774,0.4656059929687132,Alta
61198.0,73,F,0,468.0,2,0,0,1,1,0,0,4312401,234.0,1,0,1,1,0,0.20539284242790148,0.4883821472716296,Alta
61256.0,30,F,0,50.0,3,1,0,1,0,1,1,4313409,16.666666666666668,0,0,1,1,0,-0.5103073865310288,0.6030922159593086,Muito Alta
61258.0,34,M,0,954.0,1,0,0,1,1,1,0,4312401,954.0,0,1,1,1,0,2.5764242757887743,-0.5729272827366323,Baixa
61318.0,30,F,0,0.0,5,1,0,1,1,1,1,4313409,0.0,0,1,1,1,0,-0.5651923734143823,0.46955771202431473,Alta
61419.0,59,F,0,50.0,1,1,0,1,0,1,1,4313409,50.0,0,0,1,1,0,-0.40053741276432164,0.5701612238292965,Muito Alta
61430.0,25,F,0,270.0,4,1,0,1,1,1,0,4318705,67.5,0,1,1,1,0,-0.34290817653680045,0.40287245296104013,Alta
61550.0,69,F,0,927.0,2,1,0,1,1,0,0,4314050,463.5,1,0,1,1,0,0.9611591118116798,0.36165226645649606,Alta
61566.0,50,M,0,200.0,1,0,0,1,1,1,0,4304606,200.0,0,1,1,1,0,0.09342746918586026,0.17197175924424193,Alta
61571.0,67,F,0,954.0,1,1,0,1,1,1,0,4318705,954.0,1,1,1,1,0,2.5764242757887743,-0.27292728273663225,Média
61604.0,31,F,0,55.0,3,1,0,1,1,1,1,4309209,18.333333333333332,0,1,1,1,0,-0.5048188878426934,0.45144566635280803,Alta
61655.0,50,F,0,0.0,1,1,0,1,0,1,1,4314050,0.0,0,0,1,1,0,-0.5651923734143823,0.6195577120243146,Muito Alta
61710.0,26,F,0,234.0,5,1,1,1,0,0,0,4322004,46.8,0,0,1,1,0,-0.4110753302459256,0.5733225990737777,Muito Alta
61737.0,31,F,0,200.0,1,1,0,1,1,1,0,4309209,200.0,0,1,1,1,0,0.09342746918586026,0.27197175924424194,Alta
61829.0,75,M,0,855.0,2,0,0,1,1,1,0,4322004,427.5,1,1,1,1,0,0.8426075401436361,0.14721773795690918,Alta
61831.0,31,F,0,43.0,4,1,0,1,1,1,1,4309308,10.75,0,1,1,1,0,-0.5297915568746192,0.4589374670623858,Alta
61839.0,36,F,0,133.0,3,1,1,1,0,1,1,4318705,44.333333333333336,0,0,1,1,0,-0.4191983083046618,0.5757594924913986,Muito Alta
61869.0,33,F,0,60.0,5,1,0,1,0,0,0,4314803,12.0,0,0,1,1,0,-0.5256751828583678,0.6077025548575102,Muito Alta
61949.0,26,F,0,50.0,3,1,1,1,1,0,1,4318705,16.666666666666668,0,0,1,1,0,-0.5103073865310288,0.6030922159593086,Muito Alta
61974.0,65,F,0,350.0,2,1,0,1,1,0,1,4309209,175.0,0,0,1,1,0,0.011099988860829932,0.446670003341751,Alta
62026.0,32,F,0,0.0,4,1,0,1,0,0,1,4309209,0.0,0,0,1,1,0,-0.5651923734143823,0.6195577120243146,Muito Alta
62112.0,48,F,0,318.0,3,1,0,1,1,1,0,4313409,106.0,0,1,1,1,0,-0.21612385683625374,0.36483715705087616,Alta
62162.0,22,M,0,500.0,1,1,0,1,0,0,0,4314803,500.0,0,0,1,1,0,1.081357233086224,0.1255928300741328,Alta
62268.0,52,F,0,312.0,3,1,0,1,0,1,0,4300604,104.0,0,0,1,1,0,-0.22271005526225618,0.5168130165786768,Muito Alta
62297.0,45,M,0,333.0,5,1,0,1,1,0,0,4323002,66.6,0,0,1,1,0,-0.34587196582850155,0.5537615897485505,Muito Alta
62348.0,52,F,0,318.0,3,1,0,1,1,1,0,4304606,106.0,0,1,1,1,0,-0.21612385683625374,0.36483715705087616,Alta
62368.0,15,F,0,393.0,3,1,0,1,1,1,0,4305355,131.0,1,1,1,1,0,-0.13379637651122342,0.540138912953367,Muito Alta
62440.0,19,F,0,125.0,2,1,1,1,0,1,1,4320008,62.5,0,0,1,1,0,-0.3593736726018065,0.557812101780542,Muito Alta
62480.0,49,F,0,697.0,2,0,0,1,0,0,0,4313060,348.5,0,0,1,1,0,0.5824527023165403,0.1752641893050379,Alta
62482.0,62,M,0,880.0,2,1,0,1,1,1,0,4321204,440.0,0,1,1,1,0,0.8837712803061513,0.03486861590815468,Alta
62521.0,33,F,0,280.0,4,1,0,1,0,1,0,4314050,70.0,0,0,1,1,0,-0.3346754285042974,0.5504026285512892,Muito Alta
62529.0,27,F,0,125.0,4,1,0,1,1,1,1,4313409,31.25,0,1,1,1,0,-0.4622830230080944,0.43868490690242834,Alta
62572.0,56,F,0,200.0,1,0,0,1,1,1,0,4305355,200.0,0,1,1,1,0,0.09342746918586026,0.17197175924424193,Alta
62594.0,71,M,0,937.0,2,1,0,1,1,0,0,4306767,468.5,1,0,1,1,0,0.9776246078766858,0.35671261763699424,Alta
62635.0,27,F,0,22.0,3,1,1,1,1,1,1,4314803,7.333333333333333,0,1,1,1,0,-0.5410429791857067,0.46231289375571194,Alta
62729.0,30,F,0,144.0,7,1,0,1,1,1,1,4321204,20.571428571428573,0,1,1,1,1,-0.4974486181755002,0.54923458545265,Muito Alta
62731.0,26,F,0,33.0,3,1,0,1,1,0,0,4323002,11.0,0,0,1,1,0,-0.5289682820713689,0.6086904846214106,Muito Alta
62753.0,49,F,0,235.0,2,1,1,1,1,0,0,4317608,117.5,0,0,1,1,0,-0.1782532158867398,0.503475964766022,Muito Alta
62780.0,56,F,0,200.0,2,1,0,1,1,1,0,4321204,100.0,0,1,1,1,0,-0.235882452114261,0.37076473563427836,Alta
62795.0,25,M,0,0.0,5,1,0,1,0,0,1,4323002,0.0,0,0,1,1,0,-0.5651923734143823,0.6195577120243146,Muito Alta
62831.0,44,F,0,150.0,2,1,0,1,0,0,1,4316006,75.0,0,0,1,1,0,-0.31820993243929135,0.5454629797317874,Muito Alta
62836.0,59,F,0,472.0,3,1,0,1,1,1,0,4304606,157.33333333333334,0,1,1,1,0,-0.04707809723552479,0.31412342917065744,Alta
62933.0,27,M,0,16.0,1,1,1,1,0,0,1,4318408,16.0,0,0,1,1,0,-0.5125027860063629,0.6037508358019089,Muito Alta
62934.0,60,F,0,125.0,2,1,0,1,0,0,0,4323002,62.5,0,0,1,1,0,-0.3593736726018065,0.557812101780542,Muito Alta
62957.0,27,F,0,30.0,4,1,0,1,1,1,1,4320008,7.5,0,1,1,1,0,-0.5404941293168732,0.46214823879506195,Alta
62971.0,30,F,0,0.0,4,1,0,1,1,1,1,4303103,0.0,0,1,1,1,0,-0.5651923734143823,0.46955771202431473,Alta
63015.0,37,F,0,656.0,3,1,0,1,1,1,0,4304606,218.66666666666666,0,1,1,1,0,0.1548986544952162,0.25353040365143514,Alta
63040.0,25,F,0,66.0,3,1,1,1,1,0,1,4309209,22.0,0,0,1,1,0,-0.4927441907283556,0.5978232572185067,Muito Alta
63195.0,63,F,0,966.0,2,1,0,1,1,1,0,4305355,483.0,0,1,1,1,0,1.0253745464652035,-0.007612363939561023,Média
63222.0,39,F,0,300.0,4,1,1,1,0,0,0,4313409,75.0,0,0,1,1,0,-0.31820993243929135,0.5454629797317874,Muito Alta
63298.0,59,F,0,1312.0,2,1,0,1,1,1,0,4303103,656.0,0,1,1,1,0,1.5950807103144133,-0.1785242130943239,Média
63399.0,39,M,0,831.0,3,1,0,1,1,0,0,4323002,277.0,0,0,1,1,0,0.3469961085869536,0.34590116742391397,Alta
63495.0,55,F,0,937.0,1,0,0,1,1,0,0,4312401,937.0,0,0,1,1,0,2.5204415891677536,-0.406132476750326,Média
63517.0,33,F,0,8.0,4,1,1,1,1,1,0,4303905,2.0,0,1,1,1,0,-0.5586061749883798,0.46758185249651396,Alta
63535.0,33,M,0,50.0,4,1,1,1,0,0,1,4316006,12.5,0,0,1,1,0,-0.5240286332518671,0.60720858997556,Muito Alta
63643.0,33,F,0,76.0,6,1,1,1,1,1,1,4318705,12.666666666666666,0,1,1,1,1,-0.5234797833830336,0.55704393501491,Muito Alta
63699.0,19,F,0,66.0,3,1,0,1,1,0,1,4323002,22.0,0,0,1,1,0,-0.4927441907283556,0.5978232572185067,Muito Alta
63705.0,52,F,0,216.0,3,1,1,1,1,1,0,4304606,72.0,0,1,1,1,0,-0.328089230078295,0.3984267690234885,Alta
63714.0,60,F,0,0.0,2,1,0,1,1,1,1,4309209,0.0,0,1,1,1,0,-0.5651923734143823,0.46955771202431473,Alta
63882.0,40,F,0,100.0,1,1,0,1,0,0,0,4309050,100.0,0,0,1,1,0,-0.235882452114261,0.5207647356342783,Muito Alta
63950.0,29,F,0,140.0,2,1,1,1,1,1,1,4304606,70.0,0,1,1,1,0,-0.3346754285042974,0.4004026285512893,Alta
64053.0,50,F,0,284.0,4,1,0,1,1,1,0,4318705,71.0,0,1,1,1,0,-0.3313823292912962,0.3994146987873889,Alta
64074.0,27,F,0,0.0,2,1,0,1,1,0,1,4323002,0.0,0,0,1,1,0,-0.5651923734143823,0.6195577120243146,Muito Alta
64187.0,40,F,0,0.0,3,0,0,1,0,0,1,4313375,0.0,0,0,1,1,0,-0.5651923734143823,0.5195577120243147,Muito Alta
64201.0,30,F,0,575.0,4,1,1,1,1,1,0,4300604,143.75,0,1,1,1,0,-0.09180936154545796,0.32754280846363737,Alta
64212.0,70,F,0,937.0,1,1,0,1,1,1,0,4323002,937.0,1,1,1,1,0,2.5204415891677536,-0.2561324767503259,Média
64248.0,44,F,0,190.0,6,1,1,1,1,1,0,4323002,31.666666666666668,0,1,1,1,1,-0.46091089833601057,0.5382732695008031,Muito Alta
64307.0,28,F,0,374.0,4,1,0,1,1,0,0,4323002,93.5,0,0,1,1,0,-0.2572875969987689,0.5271862790996307,Muito Alta
64338.0,51,F,0,550.0,1,1,1,1,1,1,0,4303905,550.0,0,1,1,1,0,1.2460121937362847,-0.07380365812088532,Média
64357.0,56,F,0,293.0,3,1,0,1,0,1,0,4303905,97.66666666666667,0,0,1,1,0,-0.2435663502779305,0.5230699050833791,Muito Alta
64370.0,28,F,0,0.0,3,1,0,1,1,1,0,4323002,0.0,0,1,1,1,0,-0.5651923734143823,0.46955771202431473,Alta
64373.0,28,F,0,0.0,2,1,0,1,0,0,1,4323002,0.0,0,0,1,1,0,-0.5651923734143823,0.6195577120243146,Muito Alta
64427.0,46,F,0,0.0,1,1,0,1,1,1,1,4318705,0.0,0,1,1,1,0,-0.5651923734143823,0.46955771202431473,Alta
64500.0,50,F,0,0.0,2,1,0,2,0,0,1,4304689,0.0,0,0,1,1,0,-0.5651923734143823,0.6195577120243146,Muito Alta
64541.0,58,F,0,200.0,2,1,1,1,0,1,0,4313409,100.0,0,0,1,1,0,-0.235882452114261,0.5207647356342783,Muito Alta
64640.0,51,F,0,937.0,2,1,0,1,1,0,0,4317608,468.5,0,0,1,1,0,0.9776246078766858,0.1567126176369943,Alta
64692.0,51,F,0,0.0,1,1,0,1,1,1,1,4318705,0.0,0,1,1,1,0,-0.5651923734143823,0.46955771202431473,Alta
64795.0,25,F,0,110.0,4,1,1,1,1,1,1,4320008,27.5,0,1,1,1,0,-0.4746321450568489,0.4423896435170547,Alta
64868.0,37,F,0,80.0,3,1,1,1,1,1,1,4304606,26.666666666666668,0,1,1,1,0,-0.47737639440101665,0.44321291832030496,Alta
64960.0,60,F,0,954.0,1,1,0,1,1,1,0,4305355,954.0,0,1,1,1,0,2.5764242757887743,-0.4729272827366323,Média
64962.0,33,F,0,73.0,4,1,0,1,0,0,1,4323002,18.25,0,0,1,1,0,-0.5050933127771101,0.6015279938331329,Muito Alta
64966.0,24,F,0,466.0,3,1,0,1,1,1,0,4313409,155.33333333333334,0,1,1,1,0,-0.05366429566152722,0.31609928869845816,Alta
65176.0,48,M,0,85.0,7,1,0,1,1,1,0,4323002,12.142857142857142,0,1,1,1,1,-0.5252047401136533,0.557561422034096,Muito Alta
65194.0,44,F,0,954.0,1,0,0,1,0,0,0,4319505,954.0,0,0,1,1,0,2.5764242757887743,-0.4229272827366322,Média
65217.0,33,F,0,206.0,3,1,1,1,1,1,0,4320008,68.66666666666667,0,1,1,1,0,-0.3390662274549657,0.40171986823648975,Alta
